2824058	isisredbias	55000.06	450010.9	2000	16:05:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824059	isisredbias	55000.06	450010.9	2000	16:05:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824061	isisredbias	55000.06	450010.9	2000	16:05:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824063	isisredbias	55000.07	450010.9	2000	16:06:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824065	isisredbias	55000.07	450010.9	2000	16:06:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824067	isisredbias	55000.07	450011	2000	16:06:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824069	isisredbias	55000.07	450011	2000	16:07:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824071	isisredbias	55000.07	450011	2000	16:07:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824073	isisredbias	55000.07	450011	2000	16:08:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824075	isisredbias	55000.07	450011	2000	16:08:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824077	isisredbias	55000.07	450011	2000	16:08:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824079	isisredbias	55000.08	450011.1	2000	16:09:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824081	isisredbias	55000.08	450011.1	2000	16:09:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824083	isisredbias	55000.08	450011.1	2000	16:09:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824085	isisredbias	55000.08	450011.1	2000	16:10:00	1	ISISR	0	150	GG495+Out	1	R158R	7500
2824057	isisbluebias	55000.06	450010.9	2000	16:05:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824060	isisbluebias	55000.06	450010.9	2000	16:05:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824062	isisbluebias	55000.07	450010.9	2000	16:05:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824064	isisbluebias	55000.07	450010.9	2000	16:06:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824066	isisbluebias	55000.07	450011	2000	16:06:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824068	isisbluebias	55000.07	450011	2000	16:07:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824070	isisbluebias	55000.07	450011	2000	16:07:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824072	isisbluebias	55000.07	450011	2000	16:07:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824074	isisbluebias	55000.07	450011	2000	16:08:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824076	isisbluebias	55000.07	450011	2000	16:08:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824078	isisbluebias	55000.08	450011.1	2000	16:09:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824080	isisbluebias	55000.08	450011.1	2000	16:09:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824082	isisbluebias	55000.08	450011.1	2000	16:09:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824084	isisbluebias	55000.08	450011.1	2000	16:10:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824086	isisbluebias	55000.08	450011.1	2000	16:10:00	1	ISISB	0	150	Out+Out	1	R300B	4500
2824097	isisredflat	55000.2	450012.4	2000	16:45:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824098	isisredflat	55000.2	450012.4	2000	16:45:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824099	isisredflat	55000.2	450012.4	2000	16:46:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824100	isisredflat	55000.21	450012.4	2000	16:46:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824101	isisredflat	55000.21	450012.5	2000	16:47:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824102	isisredflat	55000.21	450012.5	2000	16:47:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824103	isisredflat	55000.21	450012.5	2000	16:47:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824104	isisredflat	55000.21	450012.5	2000	16:48:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824105	isisredflat	55000.21	450012.5	2000	16:48:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824106	isisredflat	55000.21	450012.5	2000	16:48:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824107	isisredflat	55000.22	450012.5	2000	16:49:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824108	isisredflat	55000.22	450012.6	2000	16:49:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824109	isisredflat	55000.22	450012.6	2000	16:50:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824110	isisredflat	55000.22	450012.6	2000	16:50:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824111	isisredflat	55000.22	450012.6	2000	16:50:00	1	ISISR	1	150	GG495+Out	1	R158R	7500
2824112	isisblueflat	55000.23	450012.7	2000	16:54:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824113	isisblueflat	55000.24	450012.7	2000	16:54:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824114	isisblueflat	55000.24	450012.7	2000	16:55:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824115	isisblueflat	55000.24	450012.7	2000	16:55:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824116	isisblueflat	55000.24	450012.7	2000	16:55:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824117	isisblueflat	55000.24	450012.8	2000	16:56:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824118	isisblueflat	55000.24	450012.8	2000	16:56:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824119	isisblueflat	55000.27	450012.8	2000	16:57:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824120	isisblueflat	55000.27	450012.8	2000	16:57:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824121	isisblueflat	55000.27	450012.8	2000	16:58:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824122	isisblueflat	55000.27	450012.8	2000	16:58:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824123	isisblueflat	55000.27	450012.9	2000	16:58:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824124	isisblueflat	55000.28	450012.9	2000	16:59:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824125	isisblueflat	55000.28	450012.9	2000	16:59:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824126	isisblueflat	55000.28	450012.9	2000	17:00:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824127	isisblueflat	55000.28	450012.9	2000	17:00:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824128	isisblueflat	55000.28	450012.9	2000	17:01:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824129	isisblueflat	55000.28	450012.9	2000	17:01:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824130	isisblueflat	55000.29	450013	2000	17:01:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824131	isisblueflat	55000.29	450013	2000	17:02:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824132	isisblueflat	55000.29	450013	2000	17:02:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824133	isisblueflat	55000.29	450013	2000	17:03:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824134	isisblueflat	55000.29	450013	2000	17:03:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824135	isisblueflat	55000.29	450013	2000	17:04:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824136	isisblueflat	55000.29	450013	2000	17:04:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824137	isisblueflat	55000.3	450013	2000	17:04:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824138	isisblueflat	55000.3	450013.1	2000	17:05:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824139	isisblueflat	55000.3	450013.1	2000	17:05:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824140	isisblueflat	55000.3	450013.1	2000	17:06:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824141	isisblueflat	55000.3	450013.1	2000	17:06:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824142	isisblueflat	55000.3	450013.1	2000	17:07:00	1	ISISB	1.7	150	Out+Out	1	R300B	4500
2824175	J1605+4834	160507.92	483422.1	2000	21:28:00	1.09	ISISR	1800	230	GG495+Out	1	R158R	7500
2824176	J1605+4834	160507.92	483422.1	2000	21:29:00	1.09	ISISB	1800	230	Out+Out	1	R300B	4500
2824177	isisbluearc	160507.92	483422.1	2000	22:02:00	1.08	ISISB	60	230	Out+Out	1	R300B	4500
2824178	isisredarc	160507.91	483422.1	2000	22:02:00	1.08	ISISR	1.5	230	GG495+Out	1	R158R	7500
2824179	J1605+2309	160534.13	230950	2000	22:30:00	1.01	ISISR	1800	310	GG495+Out	1	R158R	7500
2824180	J1605+2309	160534.12	230950	2000	22:30:00	1.01	ISISB	1800	310	Out+Out	1	R300B	4500
2824184	J1610+1525	161031.61	152537.2	2000	23:19:00	1.04	ISISR	1800	310	GG495+Out	1	R158R	7500
2824185	J1610+1525	161031.61	152537.2	2000	23:19:00	1.04	ISISB	1800	310	Out+Out	1	R300B	4500
2824189	J1632+2403	163257.13	240319.2	2000	00:04:00	1.03	ISISB	1800	63	Out+Out	1	R300B	4500
2824190	J1632+2403	163257.14	240319.2	2000	00:04:00	1.03	ISISR	1800	63	GG495+Out	1	R158R	7500
2824195	SP1741+054	174128.4	52604	1950	00:42:00	1.09	ISISB	30	7	Out+Out	1	R300B	4500
2824196	SP1741+054	174128.4	52604	1950	00:42:00	1.09	ISISR	30	7	GG495+Out	1	R158R	7500
2824197	J1634+1118	163451.1	111849.2	2000	00:51:00	1.16	ISISB	1800	46	Out+Out	1	R300B	4500
2824198	J1634+1118	163451.1	111849.2	2000	00:51:00	1.16	ISISR	1800	46	GG495+Out	1	R158R	7500
2824202	J1601+4745	160111.26	474509.7	2000	01:33:00	1.3	ISISB	1800	107	Out+Out	1	R300B	4500
2824203	J1601+4745	160111.25	474509.7	2000	01:33:00	1.3	ISISR	1800	107	GG495+Out	1	R158R	7500
2824206	J1704+3331	170425.12	333146	2000	02:12:00	1.21	ISISB	1800	90	Out+Out	1	R300B	4500
2824207	J1704+3331	170425.11	333146	2000	02:12:00	1.21	ISISR	1800	90	GG495+Out	1	R158R	7500
2824210	J1709+3421	170958.76	342129.3	2000	02:50:00	1.32	ISISB	1800	87	Out+Out	1	R300B	4500
2824211	J1709+3421	170958.76	342129.3	2000	02:50:00	1.32	ISISR	1800	87	GG495+Out	1	R158R	7500
2824215	SP2032+248	203211.91	245318.8	1950	03:29:00	1	ISISR	30	26	GG495+Out	1	R158R	7500
2824216	SP2032+248	203211.91	245318.8	1950	03:29:00	1	ISISB	30	26	Out+Out	1	R300B	4500
2824217	J2222+1733	222225.2	173339.2	2000	03:34:00	1.07	ISISB	1800	301	Out+Out	1	R300B	4500
2824218	J2222+1733	222225.19	173339.2	2000	03:34:00	1.07	ISISR	1800	301	GG495+Out	1	R158R	7500
2824221	J2223+2101	222328.19	210126.6	2000	04:10:00	1.02	ISISB	1800	303	Out+Out	1	R300B	4500
2824222	J2223+2101	222328.2	210126.5	2000	04:10:00	1.02	ISISR	1800	303	GG495+Out	1	R158R	7500
2824225	J2256+1450	225611.81	145059.6	2000	04:45:00	1.04	ISISB	1800	319	Out+Out	1	R300B	4500
2824226	J2256+1450	225611.82	145059.5	2000	04:45:00	1.04	ISISR	1800	319	GG495+Out	1	R158R	7500
2824229	SP2148+286	214857	283748	1950	05:23:00	1.02	ISISB	30	86	Out+Out	1	R300B	4500
2824230	SP2148+286	214856.99	283748	1950	05:23:00	1.02	ISISR	30	86	GG495+Out	1	R158R	7500
